Scenario,Period,LoadLevel,AL00,AT00,BA00,BE00,BG00,CH00,CY00,CZ00,DE00,DEKF,DKE1,DKKF,DKW1,EE00,ES00,FI00,FR00,FR15,GR00,GR03,HR00,HU00,IE00,ITCN,ITCO,ITCS,ITN1,ITS1,ITSA,ITSC,ITSI,LT00,LUB1,LUF1,LUG1,LUV1,LV00,ME00,MK00,MT00,NL00,NOM0,NOM1,NON0,NON1,NOS0,PL00,PT00,RO00,RS00,SE01,SE02,SE03,SE04,SI00,SK00,TR00,UA01,UK00,UKNI
sc2025,y2025,2025-01-01T21:00:00+01:00,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.2237328069687,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,20.181818383857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-01T23:00:00+01:00,0.0,0.0,0.0,0.0,20.181818383857145,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.181818383857145,20.181818383857145,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,20.181818383857145,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,20.181818383857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T01:00:00+01:00,0.0,0.0,0.0,0.0,14.1272728687,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,14.1272728687,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T03:00:00+01:00,0.0,0.0,0.0,0.0,14.1272728687,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,14.1272728687,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T05:00:00+01:00,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0337939574001,1029.0337939574001,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T07:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,1470.0482770820001,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,0.0,0.0,14.1272728687,0.0,14.1272728687,14.1272728687,14.1272728687,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,14.1272728687,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,14.1272728687,14.1272728687,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,14.1272728687,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T09:00:00+01:00,20.181818383857145,0.0,20.181818383857145,0.0,1470.0482770820004,0.0,1470.0482770820001,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,1470.0482770820001,1470.0482770820004,1470.0482770820004,20.181818383857145,20.181818383857145,1470.0482770820001,1470.0482770820001,1470.0482770820001,1470.0482770820001,0.0,1470.0482770820001,1470.0482770820001,1470.0482770820001,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,20.181818383857145,1470.0482770820004,1470.0482770820001,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,20.181818383857145,14.1272728687,1470.0482770820001,20.181818383857145,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T11:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,1470.0482770820001,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,14.1272728687,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,14.1272728687,14.1272728687,14.1272728687,0.0,14.1272728687,14.1272728687,14.1272728687,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,14.1272728687,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,20.181818383857145,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T13:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,1470.0482770820001,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,20.181818383857145,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T15:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820004,0.0,1470.0482770820001,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,14.1272728687,1470.0482770820004,1470.0482770820004,14.1272728687,14.1272728687,1470.0482770820001,14.1272728687,14.1272728687,14.1272728687,0.0,14.1272728687,14.1272728687,14.1272728687,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820004,14.1272728687,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,20.181818383857145,0.0,1470.0482770820001
sc2025,y2025,2025-01-02T17:00:00+01:00,20.181818383857145,0.0,20.181818383857145,0.0,1470.0482770820004,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,1470.0482770820001,1470.0482770820004,1470.0482770820004,14.1272728687,14.1272728687,2124.300004788,1470.0482770820001,1470.0482770820001,1470.0482770820001,0.0,1470.0482770820001,1470.0482770820001,1470.0482770820001,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,20.181818383857145,1470.0482770820004,1470.0482770820001,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,20.181818383857145,0.0,2124.300004788
sc2025,y2025,2025-01-02T19:00:00+01:00,20.181818383857145,0.0,9.88909100809,0.0,1470.0482770820004,0.0,2124.300004788,9.88909100809,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,9.88909100809,9.88909100809,5769.737934282002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.2237328069687,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,9.88909100809,1470.0482770820001,1470.0482770820001,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,14.1272728687,20.181818383857145,0.0,0.0,0.0,0.0,9.88909100809,9.88909100809,0.0,14.1272728687,14.1272728687,5769.737934282002
sc2025,y2025,2025-01-02T21:00:00+01:00,9.88909100809,0.0,9.88909100809,0.0,1470.0482770820004,0.0,2124.300004788,9.88909100809,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820004,1470.0482770820004,9.88909100809,9.88909100809,2396.300000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,1470.0482770820001,9.88909100809,1470.0482770820004,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,14.1272728687,20.181818383857145,0.0,0.0,0.0,0.0,9.88909100809,9.88909100809,0.0,14.1272728687,14.1272728687,2396.300000504
sc2025,y2025,2025-01-02T23:00:00+01:00,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,2124.300004788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0337939574001,1029.0337939574001,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T01:00:00+01:00,0.0,0.0,0.0,0.0,14.1272728687,0.0,2124.300004788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,14.1272728687,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1776.1100001764,0.0,0.0,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T03:00:00+01:00,0.0,0.0,0.0,0.0,14.1272728687,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,10000.0,10000.0,0.0,0.0,0.0,0.0,14.1272728687,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-03T05:00:00+01:00,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0337939574001,1029.0337939574001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1776.1100001764,10000.0,10000.0,0.0,0.0,0.0,0.0,1029.0337939574001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1776.1100001764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2025,y2025,2025-01-03T07:00:00+01:00,0.0,0.0,14.1272728687,0.0,1470.0482770820001,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,0.0,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,14.1272728687,14.1272728687,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,14.1272728687,0.0,0.0
sc2025,y2025,2025-01-03T09:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,20.181818383857145,0.0,0.0
sc2025,y2025,2025-01-03T11:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,20.181818383857145,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T13:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,20.181818383857145,20.181818383857145,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,20.181818383857145,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T15:00:00+01:00,14.1272728687,0.0,14.1272728687,0.0,1470.0482770820001,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,14.1272728687,1470.0482770820001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,1470.0482770820001,1470.0482770820001,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,1470.0482770820001,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T17:00:00+01:00,1470.0482770820001,0.0,1470.0482770820001,0.0,1470.0482770820004,0.0,2124.300004788,14.1272728687,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,1470.0482770820001,14.1272728687,14.1272728687,1470.0482770820001,1470.0482770820001,1470.0482770820001,1470.0482770820001,0.0,1470.0482770820001,1470.0482770820001,1470.0482770820001,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,1470.0482770820001,1470.0482770820001,1470.0482770820001,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,14.1272728687,1470.0482770820001,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,1470.0482770820001,14.1272728687,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T19:00:00+01:00,1470.0482770820001,0.0,9.88909100809,0.0,1470.0482770820001,0.0,2124.300004788,9.88909100809,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,1470.0482770820001,1470.0482770820001,9.88909100809,9.88909100809,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,1470.0482770820001,9.88909100809,1470.0482770820001,1470.0482770820001,0.0,0.0,10000.0,0.0,10000.0,10000.0,2537.3000002520002,0.0,9.88909100809,1470.0482770820001,0.0,0.0,0.0,0.0,9.88909100809,9.88909100809,1470.0482770820001,9.88909100809,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T21:00:00+01:00,9.88909100809,0.0,9.88909100809,0.0,1029.0337939574001,0.0,2124.300004788,9.88909100809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.0337939574001,1029.0337939574001,9.88909100809,9.88909100809,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,2396.300000504,10000.0,10000.0,0.0,0.0,0.0,9.88909100809,1029.0337939574001,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,9.88909100809,1029.0337939574001,0.0,0.0,0.0,0.0,9.88909100809,9.88909100809,0.0,9.88909100809,0.0,1470.0482770820001
sc2025,y2025,2025-01-03T23:00:00+01:00,0.0,0.0,0.0,0.0,14.1272728687,0.0,2124.300004788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,14.1272728687,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,2396.300000504,0.0,0.0,14.1272728687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-04T01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1776.1100001764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-04T03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1677.4100003528,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1677.4100003528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
sc2025,y2025,2025-01-04T05:00:00+01:00,0.0,0.0,0.0,0.0,14.1272728687,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1272728687,14.1272728687,0.0,0.0,1470.0482770820001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001,1776.1100001764,10000.0,10000.0,0.0,0.0,0.0,0.0,14.1272728687,0.0,0.0,0.0,10000.0,0.0,10000.0,10000.0,1776.1100001764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0482770820001
